{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	0.592859	0.810111	2.45644
-2.853	-2.65	5	40	1000	0.681679	0.473219	1.35226
-2.65	-2.5	5	40	1000	0.771761	0.225158	0.776032
-2.5	-2.322	5	40	1000	0.895876	0.0412747	0.161033
-2.322	-2.172	5	40	1000	0.89742	0.143982	0.452301
-2.172	-1.93	5	40	1000	0.903449	0.123082	0.459078
-1.93	-1.653	5	40	1000	0.932289	0.0831002	0.172849
-1.653	-1.479	5	40	1000	0.930901	0.0560589	0.130761
-1.479	-1.305	5	40	1000	0.9517	0.0558356	0.223991
-1.305	-1.044	5	40	1000	0.968625	0.0494657	0.2008
-1.044	-0.783	5	40	1000	0.989143	0.0139581	0.0268772
-0.783	-0.522	5	40	1000	0.99796	0.0109921	0.0309745
-0.522	-0.261	5	40	1000	0.990911	0.00742583	0.0653391
-0.261	0	5	40	1000	0.995877	-0.0157506	-0.000113941
0	0.261	5	40	1000	1.02109	-0.0132017	-0.0972789
0.261	0.522	5	40	1000	1.00182	0.0131333	0.0574725
0.522	0.783	5	40	1000	1.02047	-0.0271145	-0.110947
0.783	1.044	5	40	1000	0.993206	-0.00678099	-0.00110939
1.044	1.305	5	40	1000	0.974263	0.0435412	0.180677
1.305	1.479	5	40	1000	0.983212	0.0496868	0.130302
1.479	1.653	5	40	1000	0.95485	0.0402649	0.0540065
1.653	1.93	5	40	1000	0.949229	0.0568654	0.145109
1.93	2.172	5	40	1000	0.975588	0.0204588	-0.113025
2.172	2.322	5	40	1000	0.969406	0.0388007	-0.0242829
2.322	2.5	5	40	1000	0.841421	0.178863	0.714298
2.5	2.65	5	40	1000	0.772828	0.280406	0.883236
2.65	2.853	5	40	1000	0.329093	1.1692	4.15766
2.853	2.964	5	40	1000	1	0	0
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
