{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	0.607215	0.824051	2.22878
-2.853	-2.65	5	40	1000	0.688929	0.446589	1.21289
-2.65	-2.5	5	40	1000	0.785404	0.1903	0.563277
-2.5	-2.322	5	40	1000	0.846531	0.136891	0.419264
-2.322	-2.172	5	40	1000	0.891934	0.142245	0.394866
-2.172	-1.93	5	40	1000	0.91953	0.0874734	0.172391
-1.93	-1.653	5	40	1000	0.907315	0.121584	0.263057
-1.653	-1.479	5	40	1000	0.946857	0.0292709	-0.0951366
-1.479	-1.305	5	40	1000	0.970365	0.0199484	-0.0283994
-1.305	-1.044	5	40	1000	0.965778	0.0478819	0.129533
-1.044	-0.783	5	40	1000	0.983491	0.0203732	0.064291
-0.783	-0.522	5	40	1000	1.00489	-0.00218807	-0.0284719
-0.522	-0.261	5	40	1000	1.00532	-0.0139939	-0.0235065
-0.261	0	5	40	1000	1.00802	-0.028499	-0.0508298
0	0.261	5	40	1000	1.02365	-0.0200491	-0.0963507
0.261	0.522	5	40	1000	1.01234	-0.00332305	0.0408903
0.522	0.783	5	40	1000	1.01173	-0.0142591	-0.0349771
0.783	1.044	5	40	1000	1.00305	-0.0228028	-0.0811054
1.044	1.305	5	40	1000	1.00065	-0.00622545	-0.076582
1.305	1.479	5	40	1000	1.00073	0.0196218	-0.107917
1.479	1.653	5	40	1000	0.964867	0.0187554	-0.0972916
1.653	1.93	5	40	1000	0.964981	0.0348502	-0.103345
1.93	2.172	5	40	1000	0.966464	0.0233801	-0.136096
2.172	2.322	5	40	1000	0.947053	0.0679247	0.00400055
2.322	2.5	5	40	1000	0.832745	0.192494	0.671717
2.5	2.65	5	40	1000	0.771688	0.291711	0.797007
2.65	2.853	5	40	1000	0.445367	0.910939	3.09799
2.853	2.964	5	40	1000	0.201321	1.7352	5.40275
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
