{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	1.22652	-0.775823	-2.88933
-2.853	-2.65	5	40	1000	0.722114	0.404943	1.0738
-2.65	-2.5	5	40	1000	0.765168	0.25229	0.890522
-2.5	-2.322	5	40	1000	0.850115	0.110221	0.605925
-2.322	-2.172	5	40	1000	0.91995	0.107573	0.38296
-2.172	-1.93	5	40	1000	0.926451	0.0876762	0.371267
-1.93	-1.653	5	40	1000	0.910511	0.137712	0.457171
-1.653	-1.479	5	40	1000	0.933824	0.0535891	0.214726
-1.479	-1.305	5	40	1000	0.971052	0.0266585	0.180317
-1.305	-1.044	5	40	1000	0.949403	0.086079	0.417004
-1.044	-0.783	5	40	1000	0.973029	0.0397115	0.195291
-0.783	-0.522	5	40	1000	0.986695	0.0251538	0.134903
-0.522	-0.261	5	40	1000	1.00395	-0.0146941	-0.0454297
-0.261	0	5	40	1000	1.01055	-0.0341794	-0.162455
0	0.261	5	40	1000	1.02644	-0.026575	-0.161694
0.261	0.522	5	40	1000	1.03109	-0.0444299	-0.161702
0.522	0.783	5	40	1000	1.01442	-0.020558	-0.0293507
0.783	1.044	5	40	1000	0.987827	-0.000711986	0.0744568
1.044	1.305	5	40	1000	0.992911	0.0188199	0.026227
1.305	1.479	5	40	1000	0.984787	0.05704	0.185401
1.479	1.653	5	40	1000	0.940512	0.0646437	0.233528
1.653	1.93	5	40	1000	0.952903	0.0661932	0.207677
1.93	2.172	5	40	1000	0.9711	0.0283841	0.046867
2.172	2.322	5	40	1000	0.905878	0.153179	0.560348
2.322	2.5	5	40	1000	0.830727	0.205418	0.889819
2.5	2.65	5	40	1000	0.710828	0.425333	1.50598
2.65	2.853	5	40	1000	0.851586	0.137692	-0.00874758
2.853	2.964	5	40	1000	1	0	0
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
