{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	1.86799	-1.72617	-7.31305
-2.853	-2.65	5	40	1000	0.739998	0.475884	2.64609
-2.65	-2.5	5	40	1000	1.05088	-0.0929584	-0.28392
-2.5	-2.322	5	40	1000	1.02931	-0.0543525	-0.286667
-2.322	-2.172	5	40	1000	1.01142	-0.0220409	-0.0835944
-2.172	-1.93	5	40	1000	0.992352	0.0158177	0.0625009
-1.93	-1.653	5	40	1000	0.992376	0.00785128	0.0916409
-1.653	-1.479	5	40	1000	1.00431	-0.0107366	-0.0465282
-1.479	-1.305	5	40	1000	0.985098	0.00301259	0.070789
-1.305	-1.044	5	40	1000	0.985452	0.0243935	0.135034
-1.044	-0.783	5	40	1000	0.998639	0.00903084	0.0358447
-0.783	-0.522	5	40	1000	0.999225	0.00574898	-0.0395197
-0.522	-0.261	5	40	1000	0.981428	0.0170448	0.150832
-0.261	0	5	40	1000	0.978851	0.012428	0.137374
0	0.261	5	40	1000	1.01059	-0.00428604	-0.00656687
0.261	0.522	5	40	1000	1.00746	-0.00778196	-0.0123209
0.522	0.783	5	40	1000	1.0076	-0.0173306	-0.0289535
0.783	1.044	5	40	1000	1.00188	-0.00968223	-0.0145006
1.044	1.305	5	40	1000	1.01279	-0.0174095	-0.0928951
1.305	1.479	5	40	1000	1.00915	0.0105297	0.0235087
1.479	1.653	5	40	1000	1.01165	-0.0015135	-0.0100541
1.653	1.93	5	40	1000	1.01134	-0.00862925	-0.00705865
1.93	2.172	5	40	1000	1.02825	-0.0322767	-0.204009
2.172	2.322	5	40	1000	1.01307	0.000925507	-0.0423137
2.322	2.5	5	40	1000	1.04895	-0.0412618	-0.296654
2.5	2.65	5	40	1000	1.00152	0.0573568	0.372613
2.65	2.853	5	40	1000	0.5502	0.827648	4.03414
2.853	2.964	5	40	1000	1	0	0
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
